eei_id,exon1,exon2,p_value,chi2_statistic,odds_ratio,cachexic_with_eei,cachexic_without_eei,control_with_eei,control_without_eei,total_samples,corrected_p,significant
ENSMUSE00000218537_ENSMUSE00000116550,ENSMUSE00000218537,ENSMUSE00000116550,1.0,0.0,0.7142857142857143,2,7,4,10,23,1.0,False
ENSMUSE00000218537_ENSMUSE00000116546,ENSMUSE00000218537,ENSMUSE00000116546,1.0,0.0,0.7142857142857143,2,7,4,10,23,1.0,False
ENSMUSE00000564912_ENSMUSE00000749087,ENSMUSE00000564912,ENSMUSE00000749087,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564912_ENSMUSE00001220243,ENSMUSE00000564912,ENSMUSE00001220243,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564912_ENSMUSE00001261591,ENSMUSE00000564912,ENSMUSE00001261591,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564912_ENSMUSE00001276413,ENSMUSE00000564912,ENSMUSE00001276413,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00001312189_ENSMUSE00000564912,ENSMUSE00001312189,ENSMUSE00000564912,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00001313264_ENSMUSE00000564912,ENSMUSE00001313264,ENSMUSE00000564912,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00001209786_ENSMUSE00000564912,ENSMUSE00001209786,ENSMUSE00000564912,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00001236074_ENSMUSE00000564912,ENSMUSE00001236074,ENSMUSE00000564912,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00001240947_ENSMUSE00000564912,ENSMUSE00001240947,ENSMUSE00000564912,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00001310460_ENSMUSE00000564912,ENSMUSE00001310460,ENSMUSE00000564912,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00000564912_ENSMUSE00001265464,ENSMUSE00000564912,ENSMUSE00001265464,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564909_ENSMUSE00000749087,ENSMUSE00000564909,ENSMUSE00000749087,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564909_ENSMUSE00001220243,ENSMUSE00000564909,ENSMUSE00001220243,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564909_ENSMUSE00001261591,ENSMUSE00000564909,ENSMUSE00001261591,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564909_ENSMUSE00001276413,ENSMUSE00000564909,ENSMUSE00001276413,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00001140292_ENSMUSE00000564909,ENSMUSE00001140292,ENSMUSE00000564909,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00001239293_ENSMUSE00000564909,ENSMUSE00001239293,ENSMUSE00000564909,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00000564909_ENSMUSE00001265464,ENSMUSE00000564909,ENSMUSE00001265464,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564906_ENSMUSE00000749087,ENSMUSE00000564906,ENSMUSE00000749087,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564906_ENSMUSE00001220243,ENSMUSE00000564906,ENSMUSE00001220243,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564906_ENSMUSE00001261591,ENSMUSE00000564906,ENSMUSE00001261591,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564906_ENSMUSE00001276413,ENSMUSE00000564906,ENSMUSE00001276413,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00001140292_ENSMUSE00000564906,ENSMUSE00001140292,ENSMUSE00000564906,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00001239293_ENSMUSE00000564906,ENSMUSE00001239293,ENSMUSE00000564906,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00000564906_ENSMUSE00001265464,ENSMUSE00000564906,ENSMUSE00001265464,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564904_ENSMUSE00000749087,ENSMUSE00000564904,ENSMUSE00000749087,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564904_ENSMUSE00001220243,ENSMUSE00000564904,ENSMUSE00001220243,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564904_ENSMUSE00001261591,ENSMUSE00000564904,ENSMUSE00001261591,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564904_ENSMUSE00001276413,ENSMUSE00000564904,ENSMUSE00001276413,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00001140292_ENSMUSE00000564904,ENSMUSE00001140292,ENSMUSE00000564904,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00001239293_ENSMUSE00000564904,ENSMUSE00001239293,ENSMUSE00000564904,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00001312189_ENSMUSE00000564904,ENSMUSE00001312189,ENSMUSE00000564904,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00001313264_ENSMUSE00000564904,ENSMUSE00001313264,ENSMUSE00000564904,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00001209786_ENSMUSE00000564904,ENSMUSE00001209786,ENSMUSE00000564904,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00001236074_ENSMUSE00000564904,ENSMUSE00001236074,ENSMUSE00000564904,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00001240947_ENSMUSE00000564904,ENSMUSE00001240947,ENSMUSE00000564904,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00001310460_ENSMUSE00000564904,ENSMUSE00001310460,ENSMUSE00000564904,0.8822930333191513,0.021922657952069692,1.8333333333333333,3,6,3,11,23,1.0,False
ENSMUSE00000564904_ENSMUSE00001265464,ENSMUSE00000564904,ENSMUSE00001265464,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564901_ENSMUSE00000749087,ENSMUSE00000564901,ENSMUSE00000749087,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564901_ENSMUSE00001220243,ENSMUSE00000564901,ENSMUSE00001220243,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564901_ENSMUSE00001261591,ENSMUSE00000564901,ENSMUSE00001261591,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564901_ENSMUSE00001276413,ENSMUSE00000564901,ENSMUSE00001276413,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000564901_ENSMUSE00001265464,ENSMUSE00000564901,ENSMUSE00001265464,0.3710754793234742,0.8000598387503148,0.2857142857142857,2,7,7,7,23,1.0,False
ENSMUSE00000864920_ENSMUSE00000858100,ENSMUSE00000864920,ENSMUSE00000858100,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
ENSMUSE00000113995_ENSMUSE00000858100,ENSMUSE00000113995,ENSMUSE00000858100,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
ENSMUSE00001209717_ENSMUSE00000858100,ENSMUSE00001209717,ENSMUSE00000858100,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
ENSMUSE00001296386_ENSMUSE00000858100,ENSMUSE00001296386,ENSMUSE00000858100,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
ENSMUSE00000858100_ENSMUSE00001312189,ENSMUSE00000858100,ENSMUSE00001312189,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00000858100_ENSMUSE00001313264,ENSMUSE00000858100,ENSMUSE00001313264,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00000858100_ENSMUSE00001236074,ENSMUSE00000858100,ENSMUSE00001236074,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00000858100_ENSMUSE00001240947,ENSMUSE00000858100,ENSMUSE00001240947,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00000858100_ENSMUSE00001229274,ENSMUSE00000858100,ENSMUSE00001229274,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00000864920_ENSMUSE00001312794,ENSMUSE00000864920,ENSMUSE00001312794,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
ENSMUSE00000113995_ENSMUSE00001312794,ENSMUSE00000113995,ENSMUSE00001312794,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
ENSMUSE00001209717_ENSMUSE00001312794,ENSMUSE00001209717,ENSMUSE00001312794,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
ENSMUSE00001296386_ENSMUSE00001312794,ENSMUSE00001296386,ENSMUSE00001312794,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
ENSMUSE00001312794_ENSMUSE00001312189,ENSMUSE00001312794,ENSMUSE00001312189,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00001312794_ENSMUSE00001313264,ENSMUSE00001312794,ENSMUSE00001313264,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00001312794_ENSMUSE00001236074,ENSMUSE00001312794,ENSMUSE00001236074,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00001312794_ENSMUSE00001240947,ENSMUSE00001312794,ENSMUSE00001240947,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00001312794_ENSMUSE00000116544,ENSMUSE00001312794,ENSMUSE00000116544,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00001312794_ENSMUSE00001229274,ENSMUSE00001312794,ENSMUSE00001229274,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00000864920_ENSMUSE00001240950,ENSMUSE00000864920,ENSMUSE00001240950,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
ENSMUSE00000113995_ENSMUSE00001240950,ENSMUSE00000113995,ENSMUSE00001240950,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
ENSMUSE00001209717_ENSMUSE00001240950,ENSMUSE00001209717,ENSMUSE00001240950,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
ENSMUSE00001296386_ENSMUSE00001240950,ENSMUSE00001296386,ENSMUSE00001240950,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
ENSMUSE00001307936_ENSMUSE00001240950,ENSMUSE00001307936,ENSMUSE00001240950,1.0,0.0,0.7142857142857143,2,7,4,10,23,1.0,False
ENSMUSE00001298642_ENSMUSE00001240950,ENSMUSE00001298642,ENSMUSE00001240950,1.0,0.0,0.7142857142857143,2,7,4,10,23,1.0,False
ENSMUSE00001240950_ENSMUSE00001312189,ENSMUSE00001240950,ENSMUSE00001312189,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00001240950_ENSMUSE00001313264,ENSMUSE00001240950,ENSMUSE00001313264,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00001240950_ENSMUSE00001236074,ENSMUSE00001240950,ENSMUSE00001236074,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00001240950_ENSMUSE00001240947,ENSMUSE00001240950,ENSMUSE00001240947,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00001240950_ENSMUSE00001229274,ENSMUSE00001240950,ENSMUSE00001229274,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00000864920_ENSMUSE00001282725,ENSMUSE00000864920,ENSMUSE00001282725,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
ENSMUSE00000113995_ENSMUSE00001282725,ENSMUSE00000113995,ENSMUSE00001282725,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
ENSMUSE00001209717_ENSMUSE00001282725,ENSMUSE00001209717,ENSMUSE00001282725,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
ENSMUSE00001296386_ENSMUSE00001282725,ENSMUSE00001296386,ENSMUSE00001282725,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
ENSMUSE00001307936_ENSMUSE00001282725,ENSMUSE00001307936,ENSMUSE00001282725,1.0,0.0,0.7142857142857143,2,7,4,10,23,1.0,False
ENSMUSE00001298642_ENSMUSE00001282725,ENSMUSE00001298642,ENSMUSE00001282725,1.0,0.0,0.7142857142857143,2,7,4,10,23,1.0,False
ENSMUSE00001282725_ENSMUSE00001312189,ENSMUSE00001282725,ENSMUSE00001312189,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00001282725_ENSMUSE00001313264,ENSMUSE00001282725,ENSMUSE00001313264,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00001282725_ENSMUSE00001236074,ENSMUSE00001282725,ENSMUSE00001236074,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00001282725_ENSMUSE00001240947,ENSMUSE00001282725,ENSMUSE00001240947,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00001282725_ENSMUSE00001229274,ENSMUSE00001282725,ENSMUSE00001229274,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00000864920_ENSMUSE00001278143,ENSMUSE00000864920,ENSMUSE00001278143,0.14358265287765856,2.139136904761904,0.125,1,8,7,7,23,0.7784525510194641,False
